trade_id,client_id,salesperson_id,trade_date,facevalue,actual_revenue,churn_date
3740,7,7,16-03-2023,101434,148712,
3741,266,42,13-05-2023,458322,456387,13-05-2023
3742,749,24,19-07-2023,539309,544744,
3743,456,40,10-08-2023,601141,119131,10-08-2023
3744,19,14,27-04-2023,376053,402417,
3745,104,31,25-07-2023,965661,412370,07-08-2023
3746,679,38,09-08-2023,271517,315131,
3747,141,39,28-06-2023,733816,755726,
3748,50,21,02-08-2023,903144,905472,
3749,281,63,09-08-2023,196894,178680,11-08-2023
3750,317,8,12-07-2023,68119,89878,
3751,494,35,05-01-2023,499960,459262,08-08-2023
3752,726,34,31-03-2023,157898,199311,
3753,311,19,12-05-2023,751002,720145,31-05-2023
3754,257,4,02-06-2023,606624,613452,
3755,543,57,29-07-2023,572430,608654,
3756,273,15,10-06-2023,177344,204563,
3757,125,31,02-08-2023,584243,336554,04-08-2023
3758,61,32,07-08-2023,347570,381746,
3759,414,66,16-03-2023,233469,51357,11-08-2023
3760,108,18,01-04-2023,539263,561988,
3761,180,55,26-02-2023,710649,497602,23-05-2023
3762,736,55,28-04-2023,746239,492976,06-07-2023
3763,274,50,26-02-2023,610399,619160,
3764,685,67,19-03-2023,855053,870138,
3765,475,14,12-07-2023,96452,100604,
3766,695,15,27-04-2023,680905,367724,04-08-2023
3767,60,35,20-11-2022,916073,905303,30-04-2023
3768,401,38,11-08-2023,480705,505213,
3769,69,41,01-08-2023,905023,912232,
3770,100,61,30-01-2023,158621,182962,
3771,15,35,31-07-2023,552950,281162,01-08-2023
3772,116,25,01-06-2023,388694,390356,
3773,666,63,27-05-2023,907567,47821,02-08-2023
3774,211,28,03-03-2023,914686,936465,
3775,28,33,23-04-2023,806093,812293,
3776,726,42,06-05-2023,892545,552741,06-05-2023
3777,389,40,29-07-2023,465906,504344,
3778,360,36,27-01-2023,667944,672777,
3779,539,32,12-06-2023,800763,800883,
3780,211,34,20-03-2023,271376,281046,
3781,209,28,08-08-2023,336257,81931,10-08-2023
3782,5,15,06-07-2023,225790,37568,26-07-2023
3783,207,25,13-04-2023,636248,284089,03-05-2023
3784,550,49,15-05-2023,473833,315588,06-07-2023
3785,669,23,08-08-2023,809421,185641,10-08-2023
3786,131,69,20-06-2023,464968,487007,
3787,422,73,04-06-2023,183978,242760,
3788,386,31,03-04-2023,865036,872407,
3789,218,61,07-02-2023,512960,88415,03-08-2023
3790,136,10,21-06-2023,232296,232431,
3791,488,50,04-02-2023,738220,745638,
3792,715,24,19-06-2023,228234,251936,
3793,452,46,19-06-2023,851660,544224,26-07-2023
3794,699,7,11-08-2023,171429,195844,
3795,688,11,26-03-2023,907840,544179,06-05-2023
3796,197,57,02-03-2023,326188,64616,16-03-2023
3797,411,49,21-09-2022,620525,115253,23-09-2022
3798,424,42,01-08-2023,595070,597842,
3799,240,60,03-03-2023,872216,479518,18-03-2023
3800,116,49,03-06-2023,92858,116352,
3801,166,63,01-08-2023,181117,221964,
3802,679,65,10-08-2023,904120,552548,11-08-2023
3803,554,10,09-07-2023,102748,144000,
3804,84,50,01-03-2023,921920,66402,30-07-2023
3805,345,29,06-05-2023,116367,134596,
3806,368,43,17-07-2023,76741,92291,
3807,304,28,06-08-2023,917992,172812,09-08-2023
3808,492,22,01-01-2023,437439,444780,
3809,8,32,07-01-2023,941208,208927,29-07-2023
3810,72,46,24-07-2023,181281,204815,
3811,66,57,06-06-2023,473035,451876,02-08-2023
3812,495,25,27-07-2023,481990,491859,
3813,603,71,16-04-2023,430496,449047,
3814,613,30,03-04-2023,862233,647468,12-07-2023
3815,164,58,12-06-2023,523202,106547,17-07-2023
3816,85,46,26-07-2023,599990,56294,29-07-2023
3817,588,38,27-07-2023,481512,507088,
3818,665,32,05-07-2023,767647,727525,01-08-2023
3819,542,58,11-04-2023,272506,297577,
3820,167,49,14-07-2023,621854,635547,
3821,408,9,11-07-2023,970113,983972,
3822,740,35,25-07-2023,72712,97862,
3823,20,31,17-07-2023,233475,98752,11-08-2023
3824,663,53,28-06-2023,428493,341568,02-07-2023
3825,334,55,23-03-2023,651615,656788,
3826,114,67,01-06-2023,372254,384321,
3827,283,60,14-07-2023,80282,108841,
3828,152,29,10-05-2023,493155,131437,02-07-2023
3829,710,73,15-04-2023,374187,284646,08-06-2023
3830,637,7,09-06-2023,617713,620335,
3831,450,1,22-07-2023,427465,444563,
3832,386,71,01-06-2023,491780,506207,
3833,529,25,27-07-2023,351505,227323,09-08-2023
3834,321,3,26-04-2023,814701,843331,
3835,372,33,03-07-2023,619082,633829,
3836,611,49,11-08-2023,713734,287320,11-08-2023
3837,13,22,16-07-2023,62973,134271,
3838,403,29,06-03-2023,583652,609028,
3839,437,57,13-04-2023,66208,70819,
3840,424,10,14-07-2023,311737,328741,
3841,747,52,15-06-2023,552553,556937,
3842,549,51,24-06-2023,116427,142263,
3843,94,4,02-03-2023,539566,561197,
3844,501,26,04-08-2023,813489,340570,05-08-2023
3845,221,54,18-07-2023,203924,204665,
3846,664,61,07-08-2023,924207,263480,11-08-2023
3847,508,6,15-07-2023,163685,171351,
3848,240,41,04-06-2023,737287,300591,10-08-2023
3849,690,55,02-08-2023,655462,659957,
3850,37,57,23-07-2023,692372,665555,31-07-2023
3851,425,3,07-07-2023,867918,478014,16-07-2023
3852,69,5,16-05-2023,62091,76563,
3853,533,34,13-10-2022,931885,482510,28-02-2023
3854,522,30,07-11-2022,673093,697019,
3855,567,31,01-08-2023,799104,727123,03-08-2023
3856,659,61,11-07-2023,638098,339333,26-07-2023
3857,610,19,16-06-2023,998393,210079,04-08-2023
3858,63,22,07-07-2023,534571,543311,
3859,373,38,08-08-2023,246115,295764,
3860,394,65,11-08-2023,59768,61587,
3861,568,49,14-11-2022,704762,714411,
3862,715,62,02-07-2023,481527,505988,
3863,140,28,31-05-2023,403761,236188,26-06-2023
3864,611,39,11-08-2023,308084,320793,
3865,584,72,07-08-2023,711893,118522,09-08-2023
3866,135,60,16-05-2023,116313,157771,
3867,289,66,08-07-2023,225422,229812,
3868,103,31,21-02-2023,412063,430485,
3869,214,39,16-05-2023,475091,170406,03-07-2023
3870,684,29,20-06-2023,686987,303599,30-07-2023
3871,307,12,07-04-2023,54221,88209,
3872,556,51,24-06-2023,672874,688972,
3873,616,72,17-07-2023,666956,677584,
3874,56,27,17-05-2023,104976,116642,
3875,242,62,11-06-2023,387083,418143,
3876,229,73,07-05-2023,83117,90767,
3877,81,36,30-07-2023,623799,641106,
3878,208,31,10-04-2023,691142,692335,
3879,661,57,16-03-2023,940675,950837,
3880,165,45,16-03-2023,51335,58126,
3881,317,59,13-04-2023,213899,265284,
3882,24,43,06-07-2023,300185,327938,
3883,549,17,05-02-2023,341005,366942,
3884,565,12,18-12-2022,626889,511129,14-03-2023
3885,660,23,27-02-2023,456751,458841,
3886,53,40,21-07-2023,119706,31728,30-07-2023
3887,582,32,26-01-2023,549613,558048,
3888,237,10,29-01-2023,950249,954672,
3889,570,52,10-06-2023,881319,205860,13-07-2023
3890,505,22,18-08-2022,419731,446999,
3891,652,20,04-05-2023,359021,218440,06-08-2023
3892,398,10,13-12-2022,950783,825820,08-01-2023
3893,730,8,24-09-2022,878190,145833,04-02-2023
3894,103,4,06-05-2023,239424,130983,09-05-2023
3895,309,48,12-02-2023,773483,788429,
3896,190,46,07-08-2023,270006,306186,
3897,655,42,23-11-2022,550161,575511,
3898,69,8,23-07-2023,258699,89112,09-08-2023
3899,49,16,03-11-2022,613683,387230,21-03-2023
3900,430,64,10-08-2023,819965,832158,
3901,491,63,01-06-2023,303443,347936,
3902,62,4,26-06-2023,856442,875225,
3903,366,57,19-07-2023,521520,542306,
3904,457,6,20-06-2023,734899,762037,
3905,169,4,22-02-2023,777328,781990,
3906,63,12,16-07-2023,355806,236734,02-08-2023
3907,415,17,25-07-2023,832079,716650,10-08-2023
3908,746,55,24-07-2023,921679,932227,
3909,389,27,06-08-2023,263670,300226,
3910,336,36,12-06-2023,347676,379180,
3911,46,69,31-07-2023,544341,571712,
3912,712,60,24-05-2023,488846,505695,
3913,6,34,12-07-2023,652235,108295,15-07-2023
3914,331,42,24-04-2023,52849,75279,
3915,420,47,29-05-2023,400122,408797,
3916,693,26,28-03-2023,526132,98426,09-05-2023
3917,208,51,11-01-2023,345480,360981,
3918,384,37,22-07-2023,646039,649672,
3919,569,8,10-01-2023,795525,257951,28-07-2023
3920,463,71,27-07-2023,459642,473391,
3921,241,55,20-04-2023,626787,634541,
3922,338,46,10-08-2023,409801,426195,
3923,633,23,18-06-2023,854449,762511,20-07-2023
3924,1,38,06-03-2023,935314,937095,
3925,38,27,21-04-2023,821004,828734,
3926,91,20,04-05-2023,87702,91342,
3927,333,22,25-06-2023,342871,365194,
3928,463,21,01-07-2023,323847,330002,
3929,422,50,12-11-2022,679690,694581,
3930,485,35,11-08-2023,573962,476209,11-08-2023
3931,500,12,12-12-2022,941625,859557,06-07-2023
3932,527,17,29-04-2023,102363,128983,
3933,52,23,30-03-2023,859093,273360,08-04-2023
3934,114,4,27-04-2023,910896,117765,03-06-2023
3935,739,56,08-08-2023,534552,559616,
3936,115,54,21-06-2023,947996,141477,28-06-2023
3937,636,64,09-06-2023,729590,368354,27-06-2023
3938,657,24,02-08-2023,974601,158396,07-08-2023
3939,512,59,06-08-2023,421330,422967,
3940,549,67,28-04-2023,584756,148525,29-04-2023
3941,153,23,31-07-2023,287585,312588,
3942,462,10,10-10-2022,292183,318681,
3943,711,60,23-07-2023,595196,175345,10-08-2023
3944,107,31,02-05-2023,606644,650386,
3945,609,31,20-05-2023,835342,802566,13-06-2023
3946,155,24,03-05-2023,198191,190170,25-05-2023
3947,741,10,06-08-2023,444281,456644,
3948,470,24,05-07-2023,825636,835154,
3949,220,65,02-04-2023,153042,182295,
3950,427,10,24-07-2023,444329,182047,24-07-2023
3951,45,5,01-08-2023,924094,931846,
3952,488,25,12-12-2022,401588,415111,
3953,205,11,22-04-2023,668625,696116,
3954,463,37,24-07-2023,295660,332101,
3955,584,56,09-08-2023,218709,253870,
3956,147,11,27-05-2023,976139,990787,
3957,295,57,29-07-2023,875578,588684,05-08-2023
3958,236,53,18-06-2023,400967,409065,
3959,52,3,01-05-2023,933203,501105,30-06-2023
3960,608,43,05-07-2023,565151,599409,
3961,93,40,28-07-2023,223615,276499,
3962,114,70,08-07-2023,681489,702060,
3963,247,1,21-07-2023,678445,627355,03-08-2023
3964,675,48,11-05-2023,499724,145511,29-06-2023
3965,293,10,06-03-2023,710108,732147,
3966,699,25,05-08-2023,877241,890421,
3967,2,69,21-01-2023,560466,593190,
3968,504,65,10-05-2023,186301,229381,
3969,515,73,11-06-2023,160391,169715,
3970,386,53,06-06-2023,903793,906604,
3971,98,59,04-07-2023,880024,303716,31-07-2023
3972,538,50,19-02-2023,918478,938530,
3973,157,20,13-01-2023,204553,251031,
3974,558,27,17-05-2023,848283,343241,20-07-2023
3975,184,32,21-04-2023,309350,321501,
3976,285,16,03-08-2023,649367,655592,
3977,77,2,21-11-2022,640212,643059,
3978,166,71,14-09-2022,898340,545835,19-11-2022
3979,134,10,09-04-2023,751959,765716,
3980,525,39,02-04-2023,529060,544541,
3981,334,41,12-05-2023,196852,256343,
3982,743,30,11-07-2023,204548,217610,
3983,263,45,24-06-2023,755949,527553,03-07-2023
3984,79,44,14-05-2023,237279,258564,
3985,284,55,06-08-2023,848026,865702,
3986,154,32,05-05-2023,124090,116503,29-07-2023
3987,570,45,11-05-2023,445500,460672,
3988,224,66,09-08-2023,658674,679041,
3989,97,73,18-06-2023,175449,182354,
3990,724,16,14-07-2023,398293,417025,
3991,236,71,29-12-2022,186107,187721,
3992,615,38,22-05-2023,444252,489513,
3993,502,63,26-10-2022,453267,356764,20-12-2022
3994,55,10,08-07-2023,321882,345208,
3995,563,63,15-12-2022,764430,774448,
3996,141,12,17-04-2023,884387,604936,22-05-2023
3997,11,43,28-12-2022,252586,299979,
3998,46,45,03-06-2023,95444,109969,
3999,249,46,24-09-2022,306308,333707,
4000,427,41,08-08-2023,894470,121354,10-08-2023
4001,435,50,21-06-2023,747577,768379,
4002,257,15,01-05-2023,842239,386890,07-05-2023
4003,165,3,21-05-2023,189516,93996,29-06-2023
4004,550,73,30-06-2023,768485,475760,23-07-2023
4005,471,4,03-05-2023,999143,360317,19-05-2023
4006,753,46,30-03-2023,603513,338093,16-04-2023
4007,593,72,02-06-2023,203973,251775,
4008,125,23,03-08-2023,566849,578598,
4009,197,36,29-04-2023,205780,240782,
4010,75,71,10-08-2023,761607,764259,
4011,229,59,12-05-2023,796475,434362,18-07-2023
4012,102,45,09-01-2023,561589,589629,
4013,155,30,27-02-2023,229408,233811,
4014,450,68,13-07-2023,158108,191967,
4015,720,62,30-06-2023,755583,435477,31-07-2023
4016,318,64,02-03-2023,773388,805883,
4017,473,68,18-06-2023,162856,189754,
4018,221,16,20-07-2023,746535,760433,
4019,293,56,19-07-2023,551852,53150,06-08-2023
4020,740,12,11-02-2023,348782,367184,
4021,426,53,21-07-2023,303395,306817,
4022,305,25,29-07-2023,55815,60037,
4023,102,28,24-02-2023,359481,400023,
4024,96,57,06-04-2023,789820,796664,
4025,263,60,03-08-2023,223460,228400,
4026,440,19,16-07-2023,707195,245533,21-07-2023
4027,583,9,30-06-2023,309718,327379,
4028,50,66,08-08-2023,162649,169324,
4029,395,72,05-08-2023,724355,728506,
4030,408,55,24-07-2023,55143,70920,
4031,244,4,21-05-2023,978575,985459,
4032,399,59,18-04-2023,726130,700624,30-05-2023
4033,563,30,14-11-2022,323504,335059,
4034,218,18,16-05-2023,182068,189085,
4035,582,25,21-12-2022,294308,309460,
4036,604,1,03-06-2023,999671,576303,04-08-2023
4037,33,31,11-08-2023,371887,380423,
4038,289,33,14-05-2023,175374,205417,
4039,746,19,16-07-2023,661510,427917,05-08-2023
4040,682,6,25-07-2023,734915,125520,04-08-2023
4041,595,36,10-05-2023,334046,337054,
4042,323,16,14-07-2023,927523,719394,26-07-2023
4043,204,70,27-09-2022,76704,94820,
4044,264,25,28-11-2022,933370,351663,25-12-2022
4045,299,7,03-06-2023,910800,62682,19-06-2023
4046,279,9,18-11-2022,690595,701133,
4047,428,36,07-08-2023,758424,780035,
4048,236,20,14-01-2023,422848,346166,18-06-2023
4049,639,27,15-04-2023,462920,300300,02-07-2023
4050,409,13,02-08-2023,794720,549253,03-08-2023
4051,362,16,04-03-2023,748598,127054,19-03-2023
4052,189,46,30-05-2023,598899,485350,07-07-2023
4053,629,73,05-11-2022,660533,672315,
4054,460,19,21-05-2023,254149,290140,
4055,60,36,13-06-2023,452818,473392,
4056,690,38,29-07-2023,318046,361251,
4057,494,38,03-01-2023,951752,416962,09-01-2023
4058,389,4,05-05-2023,444695,485712,
4059,735,10,24-01-2023,102612,52991,14-05-2023
4060,310,18,03-08-2023,716834,229988,09-08-2023
4061,280,13,06-08-2023,290024,308705,
4062,687,7,02-08-2023,555201,571036,
4063,93,30,06-05-2023,770331,655059,11-07-2023
4064,581,21,24-02-2023,503810,323994,18-07-2023
4065,545,62,22-07-2023,311290,338521,
4066,419,6,23-09-2022,156616,158874,
4067,208,29,27-01-2023,637079,329568,15-04-2023
4068,662,57,05-01-2023,723716,113827,25-05-2023
4069,321,41,19-06-2023,959262,537800,26-06-2023
4070,703,59,04-07-2023,288625,256871,23-07-2023
4071,727,29,03-05-2023,464784,470414,
4072,612,52,27-07-2023,975143,981732,
4073,318,49,11-07-2023,121182,126362,
4074,154,64,17-07-2023,555638,560920,
4075,29,24,07-07-2023,843856,199520,07-08-2023
4076,511,6,30-06-2023,496670,511748,
4077,435,59,24-01-2023,466443,479158,
4078,99,24,04-07-2023,521874,539414,
4079,95,40,28-07-2023,336706,340694,
4080,326,3,17-12-2022,208431,216891,
4081,176,53,15-07-2023,849220,872296,
4082,20,41,03-08-2023,733965,737801,
4083,745,1,10-03-2023,174101,211006,
4084,644,22,07-06-2023,997355,322265,24-06-2023
4085,62,29,14-03-2023,638045,319080,15-04-2023
4086,568,8,13-01-2023,809700,816896,
4087,497,9,30-07-2023,724079,740242,
4088,424,41,04-07-2023,412656,437685,
4089,114,66,02-05-2023,166676,192535,
4090,32,66,02-06-2023,797752,668421,06-07-2023
4091,213,9,01-08-2023,760874,219032,09-08-2023
4092,201,15,19-04-2023,735060,747164,
4093,609,49,31-03-2023,182951,185104,
4094,645,15,04-08-2023,823078,816559,06-08-2023
4095,610,19,06-08-2023,796531,809476,
4096,220,15,30-07-2023,597104,608649,
4097,683,58,07-08-2023,971642,388582,10-08-2023
4098,756,66,22-05-2023,111879,115030,
4099,127,32,22-07-2023,720310,724435,
4100,483,34,19-07-2023,995185,540179,21-07-2023
4101,363,33,12-02-2023,869467,454269,16-03-2023
4102,376,4,22-07-2023,979160,570966,02-08-2023
4103,650,47,09-08-2023,850816,473735,11-08-2023
4104,338,58,11-08-2023,802124,270903,11-08-2023
4105,14,44,18-05-2023,411701,434384,
4106,384,16,22-07-2023,69778,77601,
4107,701,32,09-05-2023,451126,490284,
4108,65,26,18-03-2023,617566,564862,23-05-2023
4109,535,41,23-06-2023,122798,175647,
4110,152,22,16-05-2023,242479,118002,08-07-2023
4111,738,44,12-06-2023,245662,280274,
4112,725,27,20-06-2023,57227,106628,
4113,735,11,30-03-2023,836732,840312,
4114,550,1,21-06-2023,482838,497427,
4115,187,13,17-06-2023,634290,656787,
4116,227,44,26-02-2023,861533,322852,02-05-2023
4117,129,65,07-08-2023,159886,175054,
4118,382,33,19-02-2023,839542,842661,
4119,197,4,12-06-2023,658568,276116,30-07-2023
4120,126,60,03-05-2023,275830,296076,
4121,507,47,27-06-2023,453913,163156,11-07-2023
4122,296,60,19-10-2022,840262,840913,
4123,376,13,09-08-2023,509760,523500,
4124,268,30,30-07-2023,339797,367532,
4125,54,18,14-07-2023,411072,439479,
4126,109,20,16-05-2023,722840,75775,09-08-2023
4127,542,33,11-06-2023,935059,70961,03-07-2023
4128,372,28,28-04-2023,742568,163507,29-06-2023
4129,403,58,28-12-2022,730183,453651,12-05-2023
4130,368,54,19-07-2023,126541,44899,07-08-2023
4131,442,65,09-08-2023,934597,60321,10-08-2023
4132,276,8,17-02-2023,451184,464212,
4133,359,71,11-08-2023,639444,643558,
4134,735,41,21-02-2023,58676,92243,
4135,10,31,26-06-2023,114681,165180,
4136,115,59,13-07-2023,235909,244469,
4137,43,26,12-06-2023,401609,423911,
4138,124,4,25-07-2023,402408,406973,
4139,551,21,06-01-2023,783787,805554,
4140,296,51,01-06-2023,304937,305404,
4141,408,66,02-07-2023,102859,137095,
4142,538,73,28-05-2023,893326,903694,
4143,173,35,04-05-2023,750080,671012,31-07-2023
4144,650,54,09-08-2023,731017,296051,11-08-2023
4145,393,1,11-07-2023,724224,738018,
4146,434,70,06-02-2023,970017,921089,15-02-2023
4147,285,71,06-02-2023,411081,451501,
4148,111,14,13-06-2023,972723,987744,
4149,274,66,24-04-2023,76293,126317,
4150,366,25,20-05-2023,276968,283373,
4151,193,52,08-08-2023,772924,47492,08-08-2023
4152,683,49,09-08-2023,876671,254004,10-08-2023
4153,696,62,05-08-2023,436356,440393,
4154,332,37,09-01-2023,576888,589444,
4155,711,36,12-07-2023,762937,782922,
4156,225,35,29-05-2023,533919,63544,16-07-2023
4157,189,3,29-07-2023,818215,828062,
4158,131,27,14-11-2022,756051,377268,12-04-2023
4159,150,60,28-06-2023,126930,178515,
4160,146,65,08-07-2023,742403,534343,09-07-2023
4161,376,1,15-02-2023,651817,586546,08-04-2023
4162,277,71,29-05-2023,165009,215204,
4163,503,20,07-08-2023,819493,842072,
4164,585,59,05-07-2023,561521,515312,06-08-2023
4165,733,34,04-08-2023,248048,251032,
4166,316,70,11-12-2022,743082,324536,07-03-2023
4167,374,39,31-12-2022,537801,294469,05-08-2023
4168,222,71,03-08-2023,714618,743068,
4169,721,12,06-08-2023,748014,753164,
4170,649,4,08-05-2023,185124,196056,
4171,247,42,06-08-2023,731782,684990,09-08-2023
4172,170,25,20-07-2023,202128,257763,
4173,228,50,27-05-2023,889247,413986,08-06-2023
4174,542,12,09-08-2023,344337,352350,
4175,512,41,30-04-2023,75718,126013,
4176,94,30,05-03-2023,873838,877069,
4177,400,42,15-01-2023,810799,349842,07-02-2023
4178,632,50,23-07-2023,704218,725129,
4179,187,56,12-05-2023,441711,449907,
4180,109,67,23-06-2023,545907,559613,
4181,412,1,19-07-2023,377600,390673,
4182,531,71,19-07-2023,721620,728630,
4183,639,22,14-03-2023,796108,823634,
4184,35,32,07-07-2023,646343,168551,26-07-2023
4185,747,30,18-07-2023,365211,366786,
4186,513,22,07-07-2023,79888,87477,
4187,209,35,14-02-2023,472505,486998,
4188,573,11,19-07-2023,295483,313983,
4189,30,39,25-04-2023,778932,620911,09-06-2023
4190,165,70,19-03-2023,485178,501891,
4191,202,12,25-01-2023,877750,820278,19-03-2023
4192,725,14,06-07-2023,737262,548889,28-07-2023
4193,120,35,21-04-2023,579379,478899,25-06-2023
4194,153,37,10-08-2023,739083,749859,
4195,544,6,19-02-2023,226846,227691,
4196,629,38,22-07-2023,469107,306827,01-08-2023
4197,264,8,14-10-2022,111387,144977,
4198,140,41,26-06-2023,507238,528801,
4199,291,65,28-03-2023,389623,405513,
4200,367,66,07-04-2023,670246,520822,08-04-2023
4201,416,9,29-04-2023,808626,809752,
4202,623,7,01-08-2023,68655,104244,
4203,370,6,20-06-2023,325642,345399,
4204,90,58,07-06-2023,593205,599646,
4205,451,15,24-04-2023,62018,66354,
4206,210,33,14-06-2023,803480,657415,13-07-2023
4207,380,34,02-06-2023,638244,669781,
4208,247,20,08-08-2023,557215,487836,11-08-2023
4209,405,19,30-06-2023,986164,183896,07-08-2023
4210,230,49,28-07-2023,591315,596842,
4211,678,16,08-02-2023,839649,559102,06-04-2023
4212,443,33,28-04-2023,301119,317550,
4213,727,41,10-07-2023,97520,98600,
4214,715,69,22-06-2023,944567,518347,06-07-2023
4215,173,44,08-05-2023,976289,793135,19-07-2023
4216,569,36,29-11-2022,304304,349102,
4217,687,32,31-07-2023,356398,369519,
4218,504,12,14-05-2023,530425,533298,
4219,104,48,09-08-2023,174012,198720,
4220,587,3,11-08-2023,464391,476851,
4221,551,29,11-03-2023,713635,714559,
4222,400,43,05-04-2023,74425,98274,
4223,64,46,02-11-2022,899441,109549,15-01-2023
4224,375,3,13-06-2023,474920,499740,
4225,628,48,15-05-2023,661845,684216,
4226,655,59,23-02-2023,438940,46785,15-04-2023
4227,24,46,08-08-2023,708780,718295,
4228,265,73,30-01-2023,964889,283659,03-03-2023
4229,742,55,04-07-2023,283856,301373,
4230,496,10,10-06-2023,641769,414849,22-07-2023
4231,320,66,26-10-2022,664738,679013,
4232,314,30,04-07-2023,898419,166843,31-07-2023
4233,340,52,06-08-2023,289792,295176,
4234,639,7,22-05-2023,616292,638702,
4235,301,13,24-07-2023,52039,54426,
4236,504,67,17-01-2023,147239,157567,
4237,470,53,24-12-2022,851210,858207,
4238,712,25,07-05-2023,203968,206455,
4239,37,65,23-06-2023,736666,757075,
4240,356,41,26-07-2023,802849,274246,26-07-2023
4241,465,9,10-06-2023,357948,210429,27-07-2023
4242,394,70,10-08-2023,939246,950253,
4243,687,12,27-07-2023,226501,231898,
4244,360,47,30-03-2023,937080,218474,07-06-2023
4245,729,44,10-05-2023,606408,612200,
4246,560,1,07-03-2023,661047,522121,18-03-2023
4247,339,1,07-06-2023,257944,288377,
4248,9,3,15-05-2023,90179,114235,
4249,358,10,29-04-2023,190769,193575,
4250,421,6,13-07-2023,286525,304949,
4251,319,38,07-08-2023,127959,57154,10-08-2023
4252,570,34,04-05-2023,597546,621501,
4253,113,54,05-12-2022,137360,160768,
4254,629,19,31-12-2022,790962,284510,24-07-2023
4255,151,6,23-07-2023,493094,499847,
4256,429,23,27-07-2023,152531,173664,
4257,33,28,04-08-2023,87177,99694,
4258,570,42,30-06-2023,234108,51372,30-07-2023
4259,619,70,24-05-2023,412374,422539,
4260,283,8,11-07-2023,999123,482263,18-07-2023
4261,374,54,30-06-2023,694093,708720,
4262,485,28,10-08-2023,685170,501504,10-08-2023
4263,418,17,20-04-2023,344689,324155,01-08-2023
4264,457,8,16-04-2023,628718,632743,
4265,194,65,06-08-2023,206619,246987,
4266,475,44,19-06-2023,89398,68927,29-06-2023
4267,744,18,22-07-2023,764482,771143,
4268,66,11,26-04-2023,643463,227280,08-08-2023
4269,101,60,15-05-2023,429786,291365,17-05-2023
4270,251,46,09-03-2023,521399,536396,
4271,491,12,04-04-2023,967701,189898,17-05-2023
4272,60,54,14-07-2023,770548,651778,25-07-2023
4273,720,68,06-07-2023,838803,840619,
4274,426,25,07-08-2023,206840,62494,11-08-2023
4275,677,72,04-08-2023,115037,117232,
4276,202,53,09-04-2023,714021,619510,13-07-2023
4277,18,45,02-02-2023,404689,436172,
4278,307,65,18-04-2023,667598,133850,22-04-2023
4279,499,44,05-02-2023,787597,788267,
4280,92,6,06-04-2023,690723,695171,
4281,222,17,08-07-2023,628716,639678,
4282,385,23,24-04-2023,642541,663340,
4283,599,31,27-12-2022,970238,975737,
4284,38,34,11-07-2023,262123,266780,
4285,604,7,28-06-2023,235011,244964,
4286,103,25,13-07-2023,384732,405393,
4287,44,34,27-07-2023,628627,650604,
4288,556,64,19-07-2023,483578,118152,22-07-2023
4289,613,33,02-07-2023,292397,332823,
4290,174,64,20-07-2023,64684,86847,
4291,667,70,10-01-2023,398819,408011,
4292,263,8,27-04-2023,223480,268122,
4293,170,55,10-05-2023,281406,177034,14-06-2023
4294,250,68,28-05-2023,610285,612093,
4295,362,7,12-06-2023,575349,587233,
4296,746,38,13-07-2023,97340,117169,
4297,122,53,30-06-2023,366251,372014,
4298,342,13,09-02-2023,947033,408040,28-03-2023
4299,325,12,26-07-2023,499020,507098,
4300,526,55,21-11-2022,723933,505872,29-06-2023
4301,384,33,11-08-2023,53683,88800,
4302,224,55,18-03-2023,685012,701197,
4303,258,50,09-04-2023,846742,630670,25-04-2023
4304,355,15,22-07-2023,454806,458868,
4305,80,71,06-03-2023,116905,121517,
4306,407,6,01-05-2023,331345,368191,
4307,478,54,30-06-2023,793373,807051,
4308,698,44,05-08-2023,469917,486958,
4309,739,43,07-08-2023,653554,35204,10-08-2023
4310,593,46,06-01-2023,697883,721215,
4311,388,37,18-02-2023,552486,561641,
4312,637,72,16-06-2023,909836,923341,
4313,13,24,18-07-2023,285960,113229,25-07-2023
4314,317,44,08-08-2023,464154,302016,10-08-2023
4315,720,42,18-07-2023,889419,284534,31-07-2023
4316,721,7,10-08-2023,752996,780969,
4317,35,17,03-03-2023,221545,177288,15-07-2023
4318,622,6,02-03-2023,485956,516139,
4319,736,1,01-06-2023,710522,724522,
4320,114,65,24-07-2023,625856,658696,
4321,92,43,22-06-2023,101771,148287,
4322,732,60,13-07-2023,388694,418364,
4323,108,30,16-01-2023,156845,156986,
4324,353,12,12-10-2022,843174,860639,
4325,321,71,21-06-2023,960987,544082,23-07-2023
4326,464,42,25-04-2023,663427,679294,
4327,626,20,06-03-2023,790528,362944,06-03-2023
4328,106,36,09-08-2023,405050,412973,
4329,631,55,11-06-2023,899942,80491,23-06-2023
4330,605,44,15-05-2023,412192,445878,
4331,754,38,13-04-2023,183628,183987,
4332,79,44,11-08-2023,125898,142633,
4333,504,72,04-11-2022,692569,151781,02-08-2023
4334,225,11,09-03-2023,659312,680994,
4335,744,41,19-07-2023,480849,527406,
4336,575,72,25-01-2023,681007,684617,
4337,14,58,03-06-2023,853503,569492,12-06-2023
4338,250,30,24-04-2023,252946,290930,
4339,52,48,25-07-2023,93808,111240,
4340,570,47,31-07-2023,476916,424157,05-08-2023
4341,664,25,11-08-2023,485584,448702,11-08-2023
4342,637,69,23-04-2023,666974,694623,
