payment_id,subscription_id,amount,payment_date
2802,2160,12.49,08-05-2023
2803,2161,5299.99,07-06-2023
2804,2162,10.99,10-07-2023
2805,2163,1539.99,06-05-2023
2806,2164,59.99,22-07-2023
2807,2165,3899,14-07-2023
2808,2166,3.99,06-07-2023
2809,2167,1999,03-05-2023
2810,2168,3.99,15-07-2023
2811,2169,3.99,24-06-2023
2812,2169,3.99,24-07-2023
2813,2170,6.49,06-05-2023
2814,2170,6.49,05-06-2023
2815,2170,6.49,05-07-2023
2816,2171,548.99,24-06-2023
2817,2171,548.99,24-07-2023
2818,2172,31.99,04-05-2023
2819,2173,2749.99,08-07-2023
2820,2174,12.49,01-07-2023
2821,2175,4.99,21-06-2023
2822,2175,4.99,21-07-2023
2823,2176,4.49,19-07-2023
2824,2177,13.99,21-07-2023
2825,2178,2749.99,16-05-2023
2826,2179,1539.99,02-06-2023
2827,2180,3899,24-07-2023
2828,2181,5299.99,04-06-2023
2829,2182,31.99,20-05-2023
2830,2183,2749.99,21-07-2023
2831,2184,499,15-07-2023
2832,2185,1539.99,03-07-2023
2833,2186,10.99,03-07-2023
2834,2187,12.49,25-05-2023
2835,2188,47.99,19-05-2023
2836,2189,548.99,14-06-2023
2837,2189,548.99,14-07-2023
2838,2190,10.99,18-07-2023
2839,2191,24.99,09-07-2023
2840,2192,24.99,09-06-2023
2841,2193,17.99,27-05-2023
2842,2194,10.99,17-06-2023
2843,2195,1199,08-07-2023
2844,2196,4.49,02-06-2023
2845,2196,4.49,02-07-2023
2846,2197,3899,12-05-2023
2847,2198,4.49,24-06-2023
2848,2198,4.49,24-07-2023
2849,2199,1199,09-05-2023
2850,2200,2749.99,27-07-2023
2851,2201,19.99,10-07-2023
2852,2202,31.99,26-06-2023
2853,2203,24.99,18-06-2023
2854,2204,17.99,08-06-2023
2855,2205,3899,10-07-2023
2856,2206,1199,27-05-2023
2857,2207,1199,21-05-2023
2858,2208,31.99,28-07-2023
2859,2209,17.99,14-07-2023
2860,2210,42.99,14-07-2023
2861,2211,42.99,22-07-2023
2862,2212,19.99,13-06-2023
2863,2214,4.49,15-07-2023
2864,2215,37.99,03-05-2023
2865,2216,47.99,15-06-2023
2866,2217,5299.99,09-06-2023
2867,2218,548.99,16-06-2023
2868,2218,548.99,16-07-2023
2869,2219,31.99,30-05-2023
2870,2220,19.99,09-07-2023
2871,2221,24.99,11-07-2023
2872,2222,499,25-07-2023
2873,2223,4.49,03-05-2023
2874,2223,4.49,02-06-2023
2875,2223,4.49,02-07-2023
2876,2224,42.99,12-05-2023
2877,2225,5299.99,19-07-2023
2878,2226,47.99,22-06-2023
2879,2227,1999,19-05-2023
2880,2228,4.99,03-07-2023
2881,2229,2749.99,31-07-2023
2882,2230,22.49,27-06-2023
2883,2231,59.99,17-05-2023
2884,2232,548.99,04-05-2023
2885,2232,548.99,03-06-2023
2886,2232,548.99,03-07-2023
2887,2233,3.99,03-06-2023
2888,2233,3.99,03-07-2023
2889,2234,17.99,07-06-2023
2890,2235,24.99,15-06-2023
2891,2236,13.99,02-05-2023
2892,2236,13.99,31-07-2023
2893,2237,1539.99,30-05-2023
2894,2238,1199,03-05-2023
2895,2239,3899,09-05-2023
2896,2240,42.99,16-05-2023
2897,2241,19.99,28-07-2023
2898,2242,499,15-07-2023
2899,2243,1999,30-07-2023
2900,2244,499,18-07-2023
2901,2245,31.99,26-06-2023
2902,2246,37.99,07-06-2023
2903,2247,1199,07-05-2023
2904,2248,12.49,21-05-2023
2905,2249,42.99,10-06-2023
2906,2250,1539.99,02-06-2023
2907,2251,42.99,19-05-2023
2908,2252,4.49,03-06-2023
2909,2252,4.49,03-07-2023
2910,2253,59.99,07-07-2023
2911,2254,6.49,14-05-2023
2912,2254,6.49,13-06-2023
2913,2254,6.49,13-07-2023
2914,2255,22.49,17-06-2023
2915,2256,59.99,19-06-2023
2916,2257,42.99,12-07-2023
2917,2258,5299.99,24-07-2023
2918,2259,31.99,11-06-2023
2919,2260,17.99,05-07-2023
2920,2261,17.99,19-05-2023
2921,2262,1999,01-07-2023
2922,2263,1999,15-07-2023
2923,2264,19.99,09-05-2023
2924,2265,4.99,03-06-2023
2925,2265,4.99,03-07-2023
2926,2266,13.99,30-06-2023
2927,2267,12.49,31-07-2023
2928,2268,6.49,01-07-2023
2929,2268,6.49,31-07-2023
2930,2269,24.99,13-05-2023
2931,2270,19.99,12-05-2023
2932,2271,1199,18-06-2023
2933,2272,3899,03-06-2023
2934,2273,59.99,24-06-2023
2935,2274,5299.99,11-05-2023
2936,2275,4.99,09-06-2023
2937,2275,4.99,09-07-2023
2938,2276,1199,01-07-2023
2939,2277,5299.99,08-05-2023
2940,2278,3.99,15-07-2023
2941,2279,10.99,17-06-2023
2942,2280,3.99,28-07-2023
2943,2281,10.99,19-05-2023
2944,2282,548.99,15-07-2023
2945,2283,13.99,13-05-2023
2946,2284,17.99,07-05-2023
2947,2285,12.49,14-06-2023
2948,2286,31.99,11-05-2023
2949,2287,548.99,18-06-2023
2950,2287,548.99,18-07-2023
2951,2288,37.99,12-07-2023
2952,2289,13.99,08-07-2023
2953,2290,10.99,15-07-2023
2954,2291,4.49,21-07-2023
2955,2292,19.99,24-06-2023
2956,2293,4.49,20-05-2023
2957,2293,4.49,19-06-2023
2958,2293,4.49,19-07-2023
2959,2294,31.99,31-07-2023
2960,2295,5299.99,24-05-2023
2961,2296,548.99,29-05-2023
2962,2296,548.99,28-06-2023
2963,2296,548.99,28-07-2023
2964,2297,1199,28-06-2023
2965,2298,24.99,26-07-2023
2966,2299,42.99,03-05-2023
2967,2300,499,18-07-2023
2968,2301,6.49,05-06-2023
2969,2301,6.49,05-07-2023
2970,2302,499,07-07-2023
2971,2303,59.99,06-07-2023
2972,2304,19.99,29-07-2023
2973,2305,1539.99,04-07-2023
2974,2306,10.99,26-06-2023
2975,2307,1199,12-06-2023
2976,2308,59.99,11-05-2023
2977,2309,17.99,24-06-2023
2978,2310,1199,09-06-2023
2979,2311,42.99,06-05-2023
2980,2312,17.99,01-06-2023
2981,2313,5299.99,07-07-2023
2982,2314,17.99,01-05-2023
2983,2314,17.99,30-07-2023
2984,2315,19.99,29-06-2023
2985,2316,22.49,14-05-2023
2986,2317,1199,31-05-2023
2987,2318,548.99,21-06-2023
2988,2318,548.99,21-07-2023
2989,2320,5299.99,02-06-2023
2990,2321,3899,10-06-2023
2991,2322,1199,19-05-2023
2992,2323,12.49,04-07-2023
2993,2324,42.99,01-05-2023
2994,2325,59.99,27-05-2023
2995,2326,1999,26-07-2023
2996,2327,548.99,20-07-2023
2997,2328,19.99,12-07-2023
2998,2329,1539.99,22-06-2023
2999,2330,22.49,05-07-2023
3000,2331,4.99,24-06-2023
3001,2331,4.99,24-07-2023
3002,2332,17.99,31-05-2023
3003,2333,4.99,07-06-2023
3004,2333,4.99,07-07-2023
3005,2334,1199,29-07-2023
3006,2335,59.99,18-06-2023
3007,2336,47.99,15-05-2023
3008,2337,24.99,12-07-2023
3009,2338,59.99,02-06-2023
3010,2339,1999,05-06-2023
3011,2340,5299.99,16-07-2023
3012,2342,1199,27-05-2023
3013,2343,31.99,15-06-2023
3014,2344,1539.99,16-05-2023
3015,2345,4.99,19-05-2023
3016,2345,4.99,18-06-2023
3017,2345,4.99,18-07-2023
3018,2346,4.99,23-06-2023
3019,2346,4.99,23-07-2023
3020,2347,4.99,18-07-2023
3021,2348,37.99,11-06-2023
3022,2349,19.99,20-07-2023
3023,2350,3.99,12-05-2023
3024,2350,3.99,11-06-2023
3025,2350,3.99,11-07-2023
3026,2351,1999,12-06-2023
3027,2352,1999,21-06-2023
3028,2353,548.99,03-07-2023
3029,2354,22.49,08-06-2023
3030,2355,1539.99,12-06-2023
3031,2356,5299.99,21-07-2023
3032,2357,4.49,28-06-2023
3033,2357,4.49,28-07-2023
3034,2358,5299.99,03-07-2023
3035,2359,47.99,19-05-2023
3036,2360,1199,29-06-2023
3037,2361,59.99,21-05-2023
3038,2362,3.99,15-06-2023
3039,2362,3.99,15-07-2023
3040,2363,12.49,03-07-2023
3041,2364,42.99,15-06-2023
3042,2365,5299.99,16-06-2023
3043,2366,6.49,23-07-2023
3044,2367,3899,26-06-2023
3045,2368,1539.99,23-07-2023
3046,2369,24.99,12-05-2023
3047,2370,10.99,13-06-2023
3048,2371,4.99,16-05-2023
3049,2371,4.99,15-06-2023
3050,2371,4.99,15-07-2023
3051,2372,10.99,08-07-2023
3052,2373,4.99,18-06-2023
3053,2373,4.99,18-07-2023
3054,2374,10.99,04-06-2023
3055,2375,499,09-07-2023
3056,2376,499,02-07-2023
3057,2377,1999,03-05-2023
3058,2378,2749.99,03-05-2023
3059,2379,548.99,02-06-2023
3060,2379,548.99,02-07-2023
3061,2381,4.49,17-05-2023
3062,2381,4.49,16-06-2023
3063,2381,4.49,16-07-2023
3064,2382,1999,18-07-2023
3065,2383,4.49,18-07-2023
3066,2384,499,13-07-2023
3067,2385,5299.99,08-06-2023
3068,2386,19.99,26-06-2023
3069,2387,37.99,17-05-2023
3070,2388,5299.99,15-05-2023
3071,2389,2749.99,02-05-2023
3072,2390,17.99,28-06-2023
3073,2391,37.99,07-05-2023
3074,2392,1999,14-07-2023
3075,2393,12.49,07-07-2023
3076,2394,37.99,29-06-2023
3077,2395,12.49,09-06-2023
3078,2396,37.99,05-05-2023
3079,2397,17.99,01-06-2023
3080,2398,37.99,11-05-2023
3081,2399,22.49,31-05-2023
3082,2400,6.49,31-07-2023
3083,2401,1539.99,30-06-2023
3084,2402,1199,11-05-2023
3085,2403,12.49,15-07-2023
3086,2404,31.99,12-07-2023
3087,2405,1199,20-06-2023
3088,2406,19.99,29-07-2023
3089,2407,19.99,02-06-2023
3090,2408,19.99,20-07-2023
3091,2409,59.99,16-05-2023
3092,2410,3899,25-07-2023
3093,2411,31.99,04-07-2023
3094,2412,12.49,16-05-2023
3095,2413,4.99,18-06-2023
3096,2413,4.99,18-07-2023
3097,2414,37.99,19-05-2023
3098,2415,47.99,13-07-2023
3099,2416,47.99,07-07-2023
3100,2417,31.99,09-05-2023
3101,2418,37.99,25-07-2023
3102,2419,59.99,27-07-2023
3103,2420,13.99,08-07-2023
3104,2421,3.99,07-05-2023
3105,2421,3.99,06-06-2023
3106,2421,3.99,06-07-2023
3107,2422,22.49,02-05-2023
3108,2423,3.99,13-05-2023
3109,2423,3.99,12-06-2023
3110,2423,3.99,12-07-2023
3111,2424,3.99,18-05-2023
3112,2424,3.99,17-06-2023
3113,2424,3.99,17-07-2023
3114,2425,42.99,24-05-2023
3115,2426,3.99,18-07-2023
3116,2427,17.99,10-06-2023
3117,2428,3899,27-07-2023
3118,2429,1999,10-05-2023
3119,2430,499,04-07-2023
3120,2431,13.99,25-07-2023
3121,2432,6.49,07-05-2023
3122,2432,6.49,06-06-2023
3123,2432,6.49,06-07-2023
3124,2433,47.99,24-07-2023
3125,2434,17.99,07-07-2023
3126,2435,42.99,19-05-2023
3127,2436,12.49,16-05-2023
3128,2437,17.99,01-06-2023
3129,2438,31.99,31-05-2023
3130,2440,37.99,23-06-2023
3131,2441,548.99,27-06-2023
3132,2441,548.99,27-07-2023
3133,2442,24.99,15-06-2023
3134,2443,1539.99,16-06-2023
3135,2444,42.99,20-05-2023
3136,2445,42.99,06-06-2023
3137,2446,1199,12-06-2023
3138,2447,499,11-05-2023
3139,2447,499,10-06-2023
3140,2447,499,10-07-2023
3141,2448,1539.99,12-06-2023
3142,2449,6.49,15-07-2023
3143,2450,3899,15-06-2023
3144,2451,42.99,24-05-2023
3145,2452,1199,01-06-2023
3146,2453,3899,03-06-2023
3147,2454,31.99,12-05-2023
3148,2455,5299.99,13-07-2023
3149,2456,13.99,31-05-2023
3150,2457,1199,11-07-2023
3151,2458,5299.99,17-05-2023
3152,2459,59.99,10-07-2023
3153,2460,13.99,17-06-2023
3154,2461,548.99,22-07-2023
3155,2462,24.99,16-06-2023
3156,2463,6.49,18-07-2023
3157,2464,47.99,06-07-2023
3158,2465,12.49,23-07-2023
3159,2466,548.99,01-07-2023
3160,2466,548.99,31-07-2023
3161,2467,19.99,12-05-2023
3162,2468,548.99,13-07-2023
3163,2469,37.99,12-07-2023
3164,2470,59.99,19-05-2023
3165,2471,6.49,16-05-2023
3166,2471,6.49,15-06-2023
3167,2471,6.49,15-07-2023
3168,2472,1199,06-05-2023
3169,2473,17.99,15-06-2023
3170,2474,13.99,27-07-2023
3171,2475,59.99,25-06-2023
3172,2476,4.49,15-06-2023
3173,2476,4.49,15-07-2023
3174,2477,59.99,30-07-2023
3175,2478,3899,05-07-2023
3176,2479,3899,24-07-2023
3177,2480,2749.99,17-07-2023
3178,2481,24.99,01-06-2023
3179,2482,24.99,23-05-2023
3180,2483,4.49,19-05-2023
3181,2483,4.49,18-06-2023
3182,2483,4.49,18-07-2023
3183,2484,1539.99,22-05-2023
3184,2485,59.99,26-06-2023
3185,2486,37.99,25-05-2023
3186,2487,19.99,22-06-2023
3187,2488,37.99,12-06-2023
3188,2489,548.99,02-05-2023
3189,2489,548.99,01-06-2023
3190,2489,548.99,01-07-2023
3191,2489,548.99,31-07-2023
3192,2490,3899,26-06-2023
3193,2491,4.49,27-05-2023
3194,2491,4.49,26-06-2023
3195,2491,4.49,26-07-2023
3196,2492,3.99,15-06-2023
3197,2492,3.99,15-07-2023
3198,2493,59.99,18-05-2023
3199,2494,24.99,14-06-2023
3200,2495,19.99,07-06-2023
3201,2496,1199,11-06-2023
3202,2497,5299.99,10-06-2023
3203,2498,4.99,02-07-2023
3204,2499,4.49,05-07-2023
3205,2500,3899,04-07-2023
3206,2501,17.99,06-07-2023
3207,2502,548.99,18-05-2023
3208,2502,548.99,17-06-2023
3209,2502,548.99,17-07-2023
3210,2503,1999,11-07-2023
3211,2504,4.49,01-06-2023
3212,2504,4.49,01-07-2023
3213,2504,4.49,31-07-2023
3214,2505,10.99,14-05-2023
3215,2506,37.99,12-07-2023
3216,2507,12.49,03-05-2023
3217,2508,19.99,28-06-2023
3218,2509,17.99,21-05-2023
3219,2510,59.99,22-07-2023
3220,2511,12.49,18-06-2023
3221,2512,59.99,07-05-2023
3222,2513,6.49,04-05-2023
3223,2513,6.49,03-06-2023
3224,2513,6.49,03-07-2023
3225,2514,3899,26-06-2023
3226,2515,31.99,17-05-2023
3227,2516,3899,06-06-2023
3228,2517,17.99,13-06-2023
3229,2518,4.49,25-07-2023
3230,2519,5299.99,05-06-2023
3231,2520,37.99,25-06-2023
3232,2521,10.99,31-05-2023
3233,2522,4.99,12-05-2023
3234,2522,4.99,11-06-2023
3235,2522,4.99,11-07-2023
3236,2523,2749.99,27-07-2023
3237,2524,1999,25-06-2023
3238,2525,3899,27-07-2023
3239,2526,499,20-06-2023
3240,2526,499,20-07-2023
3241,2527,59.99,28-07-2023
3242,2528,12.49,26-05-2023
3243,2529,10.99,20-05-2023
3244,2530,1539.99,30-05-2023
3245,2531,1539.99,06-05-2023
3246,2532,59.99,26-07-2023
3247,2533,1999,27-06-2023
3248,2534,17.99,29-05-2023
3249,2535,17.99,28-06-2023
3250,2536,3.99,28-06-2023
3251,2536,3.99,28-07-2023
3252,2537,1199,04-07-2023
3253,2538,3899,31-07-2023
3254,2539,17.99,05-05-2023
3255,2540,3899,12-05-2023
3256,2541,5299.99,29-07-2023
3257,2542,1999,29-06-2023
3258,2543,47.99,07-05-2023
3259,2544,1539.99,10-05-2023
3260,2545,12.49,19-07-2023
3261,2546,4.99,29-07-2023
3262,2547,1999,29-06-2023
3263,2548,3899,05-07-2023
3264,2549,4.49,22-06-2023
3265,2549,4.49,22-07-2023
3266,2550,3.99,26-07-2023
3267,2551,31.99,30-07-2023
3268,2552,5299.99,24-06-2023
3269,2553,6.49,02-06-2023
3270,2553,6.49,02-07-2023
3271,2554,17.99,09-07-2023
3272,2555,37.99,13-05-2023
3273,2556,42.99,25-07-2023
3274,2557,4.49,09-07-2023
3275,2558,499,11-06-2023
3276,2558,499,11-07-2023
3277,2559,47.99,29-06-2023
3278,2560,13.99,20-06-2023
3279,2561,6.49,02-06-2023
3280,2561,6.49,02-07-2023
3281,2562,12.49,16-07-2023
3282,2563,31.99,02-06-2023
3283,2564,548.99,14-07-2023
3284,2565,548.99,26-06-2023
3285,2565,548.99,26-07-2023
3286,2566,1199,25-07-2023
3287,2567,17.99,13-06-2023
3288,2568,42.99,14-05-2023
3289,2569,42.99,09-07-2023
3290,2570,1999,05-07-2023
3291,2571,1539.99,25-06-2023
3292,2572,1999,26-06-2023
3293,2573,31.99,23-05-2023
3294,2574,3899,17-05-2023
3295,2575,22.49,22-07-2023
3296,2576,1539.99,03-05-2023
3297,2577,3899,27-07-2023
3298,2578,1199,24-05-2023
3299,2579,5299.99,10-07-2023
3300,2580,548.99,06-05-2023
3301,2580,548.99,05-06-2023
3302,2580,548.99,05-07-2023
3303,2581,2749.99,04-06-2023
3304,2582,5299.99,09-06-2023
3305,2583,3899,17-07-2023
3306,2584,1199,27-06-2023
3307,2585,19.99,02-06-2023
3308,2586,3.99,20-06-2023
3309,2586,3.99,20-07-2023
3310,2587,37.99,19-06-2023
3311,2588,17.99,09-07-2023
3312,2589,17.99,09-07-2023
3313,2590,22.49,10-05-2023
3314,2591,5299.99,29-07-2023
3315,2592,5299.99,10-07-2023
3316,2593,22.49,19-06-2023
3317,2594,17.99,12-06-2023
3318,2595,13.99,23-05-2023
3319,2596,1999,21-06-2023
3320,2597,31.99,30-05-2023
3321,2598,6.49,05-05-2023
3322,2598,6.49,04-06-2023
3323,2598,6.49,04-07-2023
3324,2599,3899,19-05-2023
3325,2600,31.99,19-05-2023
3326,2601,4.49,02-05-2023
3327,2601,4.49,01-06-2023
3328,2601,4.49,01-07-2023
3329,2601,4.49,31-07-2023
3330,2603,37.99,27-07-2023
3331,2604,1999,15-07-2023
3332,2605,6.49,25-05-2023
3333,2605,6.49,24-06-2023
3334,2605,6.49,24-07-2023
3335,2606,1199,21-06-2023
3336,2607,24.99,29-06-2023
3337,2608,5299.99,21-05-2023
3338,2609,47.99,01-05-2023
3339,2610,6.49,01-07-2023
3340,2610,6.49,31-07-2023
3341,2611,17.99,05-05-2023
3342,2612,499,08-05-2023
3343,2612,499,07-06-2023
3344,2612,499,07-07-2023
3345,2613,59.99,28-05-2023
3346,2614,3899,12-06-2023
3347,2615,499,13-06-2023
3348,2615,499,13-07-2023
3349,2616,2749.99,12-05-2023
3350,2617,499,06-05-2023
3351,2617,499,05-06-2023
3352,2617,499,05-07-2023
3353,2618,499,30-06-2023
3354,2618,499,30-07-2023
3355,2619,10.99,27-07-2023
3356,2620,2749.99,01-06-2023
3357,2621,3.99,01-07-2023
3358,2621,3.99,31-07-2023
3359,2622,4.99,13-07-2023
3360,2623,1199,29-05-2023
3361,2624,47.99,30-05-2023
3362,2625,42.99,06-06-2023
3363,2626,47.99,25-06-2023
3364,2627,499,03-07-2023
3365,2628,42.99,02-05-2023
3366,2629,59.99,14-07-2023
3367,2630,31.99,28-06-2023
3368,2631,37.99,04-05-2023
3369,2632,13.99,12-05-2023
3370,2633,59.99,30-05-2023
3371,2634,37.99,01-05-2023
3372,2635,6.49,03-05-2023
3373,2635,6.49,02-06-2023
3374,2635,6.49,02-07-2023
3375,2636,4.99,14-07-2023
3376,2637,17.99,02-06-2023
3377,2638,1539.99,08-06-2023
3378,2639,1539.99,16-07-2023
3379,2640,3899,22-06-2023
3380,2641,13.99,12-07-2023
3381,2642,4.49,15-07-2023
3382,2643,1999,08-06-2023
3383,2644,24.99,02-07-2023
3384,2645,59.99,03-05-2023
3385,2646,4.99,07-07-2023
3386,2647,17.99,21-05-2023
3387,2648,499,02-05-2023
3388,2648,499,01-06-2023
3389,2648,499,01-07-2023
3390,2648,499,31-07-2023
3391,2649,4.49,22-06-2023
3392,2649,4.49,22-07-2023
3393,2650,4.99,29-06-2023
3394,2650,4.99,29-07-2023
3395,2651,3.99,28-06-2023
3396,2651,3.99,28-07-2023
3397,2652,1199,09-06-2023
3398,2653,19.99,07-07-2023
3399,2654,499,17-06-2023
3400,2654,499,17-07-2023
3401,2655,10.99,02-05-2023
3402,2655,10.99,31-07-2023
3403,2656,37.99,24-07-2023
3404,2657,1999,07-05-2023
3405,2658,19.99,24-07-2023
3406,2659,4.49,21-06-2023
3407,2659,4.49,21-07-2023
3408,2660,2749.99,16-05-2023
3409,2661,22.49,30-06-2023
3410,2662,4.49,30-07-2023
3411,2663,6.49,18-07-2023
3412,2664,1199,16-06-2023
3413,2665,6.49,19-06-2023
3414,2665,6.49,19-07-2023
3415,2666,2749.99,27-06-2023
3416,2667,59.99,07-05-2023
3417,2668,22.49,05-05-2023
3418,2669,12.49,07-06-2023
3419,2670,31.99,22-05-2023
3420,2671,31.99,03-06-2023
3421,2672,1199,02-05-2023
3422,2672,1199,31-07-2023
3423,2673,2749.99,05-07-2023
3424,2674,31.99,05-06-2023
3425,2675,59.99,12-05-2023
3426,2676,548.99,11-07-2023
3427,2677,1999,21-06-2023
3428,2678,31.99,27-06-2023
3429,2679,4.99,19-05-2023
3430,2679,4.99,18-06-2023
3431,2679,4.99,18-07-2023
3432,2680,37.99,01-05-2023
3433,2681,3.99,12-07-2023
3434,2682,59.99,26-06-2023
3435,2683,17.99,10-06-2023
3436,2684,10.99,20-05-2023
3437,2685,1999,20-05-2023
3438,2686,12.49,09-06-2023
3439,2687,12.49,16-05-2023
3440,2688,37.99,19-07-2023
3441,2689,42.99,10-07-2023
3442,2690,22.49,10-07-2023
3443,2691,6.49,07-07-2023
3444,2692,19.99,25-06-2023
3445,2693,6.49,01-06-2023
3446,2693,6.49,01-07-2023
3447,2693,6.49,31-07-2023
3448,2694,548.99,27-05-2023
3449,2694,548.99,26-06-2023
3450,2694,548.99,26-07-2023
3451,2695,19.99,25-07-2023
3452,2696,22.49,06-05-2023
3453,2697,4.99,27-07-2023
3454,2698,5299.99,06-05-2023
3455,2699,1999,01-07-2023
3456,2700,42.99,21-06-2023
3457,2701,1539.99,28-05-2023
3458,2702,13.99,19-06-2023
3459,2703,1999,02-07-2023
3460,2704,42.99,04-05-2023
3461,2705,499,08-07-2023
3462,2706,548.99,10-07-2023
3463,2707,1999,08-07-2023
3464,2708,1539.99,09-07-2023
3465,2709,12.49,17-05-2023
3466,2710,3899,20-06-2023
3467,2711,13.99,03-05-2023
3468,2712,499,23-06-2023
3469,2712,499,23-07-2023
3470,2713,4.49,24-07-2023
3471,2714,13.99,12-07-2023
3472,2715,1539.99,18-07-2023
3473,2716,22.49,08-07-2023
3474,2717,13.99,27-05-2023
3475,2718,3899,26-05-2023
3476,2719,3899,10-05-2023
3477,2720,12.49,16-07-2023
3478,2721,499,22-05-2023
3479,2721,499,21-06-2023
3480,2721,499,21-07-2023
3481,2722,3.99,22-06-2023
3482,2722,3.99,22-07-2023
3483,2723,3899,15-06-2023
3484,2724,22.49,04-05-2023
3485,2725,3.99,19-06-2023
3486,2725,3.99,19-07-2023
3487,2726,24.99,29-05-2023
3488,2727,3.99,18-07-2023
3489,2728,37.99,02-06-2023
3490,2729,4.99,11-05-2023
3491,2729,4.99,10-06-2023
3492,2729,4.99,10-07-2023
3493,2730,19.99,26-05-2023
3494,2731,499,31-07-2023
3495,2732,4.99,28-05-2023
3496,2732,4.99,27-06-2023
3497,2732,4.99,27-07-2023
3498,2733,12.49,30-06-2023
3499,2734,24.99,19-07-2023
3500,2735,24.99,02-07-2023
3501,2736,5299.99,06-06-2023
3502,2737,59.99,19-05-2023
3503,2738,3899,02-07-2023
3504,2739,1539.99,17-06-2023
3505,2740,19.99,24-06-2023
3506,2741,2749.99,24-05-2023
3507,2742,4.49,24-07-2023
3508,2743,4.99,25-05-2023
3509,2743,4.99,24-06-2023
3510,2743,4.99,24-07-2023
3511,2744,3899,18-05-2023
3512,2745,24.99,31-05-2023
3513,2746,1199,31-07-2023
3514,2748,10.99,26-06-2023
3515,2749,3899,21-07-2023
3516,2750,31.99,15-07-2023
3517,2751,3899,28-07-2023
3518,2752,2749.99,22-07-2023
3519,2753,12.49,14-05-2023
3520,2755,5299.99,13-05-2023
3521,2756,42.99,13-05-2023
3522,2757,1539.99,25-05-2023
3523,2758,1999,11-07-2023
3524,2759,1199,21-05-2023
3525,2760,22.49,23-06-2023
3526,2761,13.99,27-07-2023
3527,2762,1539.99,20-06-2023
3528,2763,13.99,26-06-2023
3529,2764,1199,20-05-2023
3530,2765,2749.99,29-05-2023
3531,2766,6.49,27-05-2023
3532,2766,6.49,26-06-2023
3533,2766,6.49,26-07-2023
3534,2767,2749.99,18-06-2023
3535,2768,31.99,08-07-2023
3536,2769,2749.99,24-05-2023
3537,2770,499,12-05-2023
3538,2770,499,11-06-2023
3539,2770,499,11-07-2023
3540,2771,10.99,14-06-2023
3541,2772,31.99,04-07-2023
3542,2773,10.99,26-05-2023
3543,2774,59.99,12-05-2023
3544,2775,10.99,03-07-2023
3545,2776,4.99,21-07-2023
3546,2777,6.49,03-07-2023
3547,2778,24.99,24-06-2023
3548,2779,24.99,26-05-2023
3549,2780,6.49,01-06-2023
3550,2780,6.49,01-07-2023
3551,2780,6.49,31-07-2023
3552,2781,12.49,12-06-2023
3553,2782,1999,20-05-2023
3554,2783,59.99,30-06-2023
3555,2784,1539.99,01-07-2023
3556,2785,548.99,20-07-2023
3557,2786,548.99,17-07-2023
3558,2787,548.99,08-07-2023
3559,2788,1999,01-06-2023
3560,2789,37.99,26-06-2023
3561,2790,5299.99,08-07-2023
3562,2791,10.99,13-07-2023
3563,2792,499,05-05-2023
3564,2792,499,04-06-2023
3565,2792,499,04-07-2023
3566,2793,1539.99,01-06-2023
3567,2794,548.99,11-06-2023
3568,2794,548.99,11-07-2023
3569,2795,31.99,20-05-2023
3570,2796,12.49,13-07-2023
3571,2797,22.49,18-05-2023
3572,2798,19.99,18-06-2023
3573,2799,22.49,15-05-2023
3574,2800,12.49,11-05-2023
3575,2801,2749.99,16-07-2023
3576,2802,2749.99,18-07-2023
3577,2803,548.99,19-06-2023
3578,2803,548.99,19-07-2023
3579,2804,42.99,01-07-2023
3580,2805,19.99,02-06-2023
3581,2806,12.49,16-06-2023
3582,2807,19.99,14-07-2023
3583,2808,17.99,17-05-2023
3584,2809,19.99,15-07-2023
3585,2810,1999,16-05-2023
3586,2811,24.99,08-07-2023
3587,2812,13.99,11-05-2023
3588,2813,1199,14-06-2023
3589,2814,17.99,18-07-2023
3590,2815,548.99,26-06-2023
3591,2815,548.99,26-07-2023
3592,2816,24.99,03-06-2023
3593,2817,3.99,19-06-2023
3594,2817,3.99,19-07-2023
3595,2818,22.49,09-07-2023
3596,2819,37.99,14-07-2023
3597,2820,5299.99,09-05-2023
3598,2821,37.99,31-05-2023
3599,2822,1999,20-06-2023
3600,2823,2749.99,21-07-2023
3601,2824,24.99,11-05-2023
3602,2825,499,17-05-2023
3603,2825,499,16-06-2023
3604,2825,499,16-07-2023
3605,2826,47.99,17-07-2023
3606,2827,37.99,14-05-2023
3607,2828,10.99,19-07-2023
3608,2829,548.99,17-07-2023
3609,2830,12.49,22-06-2023
3610,2831,3.99,14-05-2023
3611,2831,3.99,13-06-2023
3612,2831,3.99,13-07-2023
3613,2832,59.99,04-05-2023
3614,2833,24.99,20-05-2023
3615,2834,1199,08-07-2023
3616,2835,499,12-05-2023
3617,2835,499,11-06-2023
3618,2835,499,11-07-2023
3619,2836,12.49,13-05-2023
3620,2837,2749.99,12-07-2023
3621,2838,10.99,30-05-2023
3622,2839,17.99,30-06-2023
3623,2840,22.49,08-06-2023
3624,2841,3.99,16-05-2023
3625,2841,3.99,15-06-2023
3626,2841,3.99,15-07-2023
3627,2842,10.99,21-06-2023
3628,2843,19.99,14-06-2023
3629,2844,10.99,02-06-2023
3630,2845,4.99,03-05-2023
3631,2845,4.99,02-06-2023
